T(K),Cp_Thiswork
2014.0,31.020284261066152
2015.0,31.020878790381524
2016.0,31.021474976505115
2017.0,31.022072797518454
2018.0,31.022672269995308
2019.0,31.02327338164775
2020.0,31.02387612981105
2021.0,31.02448051182101
2022.0,31.025086534592393
2023.0,31.025694176295836
2024.0,31.02630345341841
2025.0,31.026914353717878
2026.0,31.027526874530942
2027.0,31.028141013194915
2028.0,31.028756767047444
2029.0,31.029374133426025
2030.0,31.02999311918928
2031.0,31.03061370262796
2032.0,31.031235900114034
2033.0,31.03185969946646
2034.0,31.032485098024907
2035.0,31.033112093129596
2036.0,31.0337406821207
2037.0,31.03437087180823
2038.0,31.03500264058822
2039.0,31.03563600473307
2040.0,31.036270952115885
2041.0,31.036907480079357
2042.0,31.03754558596691
2043.0,31.03818526712195
2044.0,31.038826520888797
2045.0,31.03946934461206
2046.0,31.04011374504013
2047.0,31.040759700705074
2048.0,31.041407227752313
2049.0,31.042056314125503
2050.0,31.042706957172168
2051.0,31.04335915424029
2052.0,31.04401290267854
2053.0,31.044668199836117
2054.0,31.045325052407655
2055.0,31.045983439046886
2056.0,31.046643375787113
2057.0,31.047304850635605
2058.0,31.047967851628847
2059.0,31.048632394758755
2060.0,31.0492984680563
2061.0,31.049966068875637
2062.0,31.050635203858995
2063.0,31.05130585178169
2064.0,31.051978028566367
2065.0,31.052651713019145
2066.0,31.053326921034916
2067.0,31.054003631450442
2068.0,31.054681860132934
2069.0,31.055361595185648
2070.0,31.05604283396985
2071.0,31.056725573847594
2072.0,31.057409812181742
2073.0,31.058095555542785
2074.0,31.058782782874637
2075.0,31.059471500756644
2076.0,31.060161715739945
2077.0,31.060853415992284
2078.0,31.061546589711284
2079.0,31.062241252614022
2080.0,31.06293739289245
2081.0,31.063635007917433
2082.0,31.06433409506019
2083.0,31.06503465169383
2084.0,31.065736684318374
2085.0,31.06644017204721
2086.0,31.06714512138965
2087.0,31.06785153882771
2088.0,31.068559403520503
2089.0,31.069268731049988
2090.0,31.069979509690064
2091.0,31.07069173682074
2092.0,31.071405409823576
2093.0,31.072120526080656
2094.0,31.072837082975422
2095.0,31.07355507789221
2096.0,31.074274508216263
2097.0,31.074995371334165
2098.0,31.075717673659835
2099.0,31.076441394521815
2100.0,31.07716654935539
2101.0,31.07789311752015
2102.0,31.078621114424813
2103.0,31.079350528450256
2104.0,31.080081348007056
2105.0,31.080813588464764
2106.0,31.08154723822878
2107.0,31.082282294696746
2108.0,31.08301876422187
2109.0,31.083756626287528
2110.0,31.084495887256494
2111.0,31.08523654453089
2112.0,31.085978604440182
2113.0,31.08672204652941
2114.0,31.08746688604943
2115.0,31.088213102576262
2116.0,31.088960711334735
2117.0,31.089709700822404
2118.0,31.09046005956622
2119.0,31.091211802752078
2120.0,31.091964918902676
2121.0,31.092719405432113
2122.0,31.09347525975604
2123.0,31.0942324792914
2124.0,31.094991070297212
2125.0,31.095751012504135
2126.0,31.09651231218064
2127.0,31.097274975568588
2128.0,31.09803898244507
2129.0,31.09880434786664
2130.0,31.099571051641476
2131.0,31.100339108800746
2132.0,31.10110850796771
2133.0,31.101879237795124
2134.0,31.102651313275715
2135.0,31.103424723058154
2136.0,31.104199464576425
2137.0,31.104975535265964
2138.0,31.10575293256386
2139.0,31.106531653908064
2140.0,31.107311696738392
2141.0,31.108093067216537
2142.0,31.108875745336782
2143.0,31.10965973727063
2144.0,31.11044504916272
2145.0,31.11123166105395
2146.0,31.112019587784367
2147.0,31.112808809425985
2148.0,31.11359934079334
2149.0,31.114391170653793
2150.0,31.115184296461468
2151.0,31.115978715671424
2152.0,31.116774417097815
2153.0,31.117571424128762
2154.0,31.118369708294466
2155.0,31.11916927569963
2156.0,31.119970123807036
2157.0,31.120772250081245
2158.0,31.121575651988387
2159.0,31.1223803355904
2160.0,31.123186281160287
2161.0,31.123993503350658
2162.0,31.124801982465744
2163.0,31.125611733132928
2164.0,31.12642273568793
2165.0,31.127235004733244
2166.0,31.128048529180827
2167.0,31.128863306510546
2168.0,31.129679325672264
2169.0,31.130496601219455
2170.0,31.131315122098172
2171.0,31.132134885794795
2172.0,31.132955889797024
2173.0,31.13377814009158
2174.0,31.134601617168506
2175.0,31.135426327024334
2176.0,31.13625226715385
2177.0,31.137079443522104
2178.0,31.137907836681045
2179.0,31.13873746106197
2180.0,31.139568305696393
2181.0,31.140400359645117
2182.0,31.141233637302633
2183.0,31.142068127726553
2184.0,31.142903828424068
2185.0,31.14374072849067
2186.0,31.144578842272132
2187.0,31.14541815886038
2188.0,31.14625867576941
2189.0,31.147100398901983
2190.0,31.14794330899565
2191.0,31.148787411963426
2192.0,31.14963270532631
2193.0,31.150479194966472
2194.0,31.15132686168309
2195.0,31.152175719714123
2196.0,31.153025749889608
2197.0,31.153876966423592
2198.0,31.154729358502088
2199.0,31.155582915339906
2200.0,31.15643765111558
2201.0,31.15729355504082
2202.0,31.158150624653864
2203.0,31.15900885749528
2204.0,31.159868251106978
2205.0,31.160728803032804
2206.0,31.161590519088797
2207.0,31.162453380274656
2208.0,31.16331739241673
2209.0,31.16418255306614
2210.0,31.16504886801888
2211.0,31.16591632657259
2212.0,31.16678491805392
2213.0,31.167654656487414
2214.0,31.168525531196565
2215.0,31.169397531533292
2216.0,31.170270671487607
2217.0,31.17114494040846
2218.0,31.172020335862918
2219.0,31.172896855420447
2220.0,31.173774504827676
2221.0,31.17465326529899
2222.0,31.175533142591608
2223.0,31.176414134282293
2224.0,31.177296246098116
2225.0,31.178179459314737
2226.0,31.179063787805422
2227.0,31.179949221005216
2228.0,31.180835748377977
2229.0,31.181723383762122
2230.0,31.182612116618678
2231.0,31.183501944538932
2232.0,31.184392865116358
2233.0,31.185284875945932
2234.0,31.18617797462517
2235.0,31.18707216682829
2236.0,31.187967433998978
2237.0,31.188863781822008
2238.0,31.189761215957514
2239.0,31.190659725943355
2240.0,31.19155930134644
2241.0,31.19245995586779
2242.0,31.193361679071053
2243.0,31.194264468570672
2244.0,31.19516832198316
2245.0,31.196073236926622
2246.0,31.19697921102111
2247.0,31.19788624188879
2248.0,31.198794335142573
2249.0,31.199703472424204
2250.0,31.200613659357003
2251.0,31.201524901539848
2252.0,31.202437188622536
2253.0,31.203350510282874
2254.0,31.20426488007498
2255.0,31.2051802876741
2256.0,31.206096730720134
2257.0,31.20701420685466
2258.0,31.20793271372119
2259.0,31.20885225688201
2260.0,31.20977281814523
2261.0,31.210694403083565
2262.0,31.211617017244997
2263.0,31.212540650373473
2264.0,31.21346529224112
2265.0,31.214390956279125
2266.0,31.215317632256905
2267.0,31.216245317835998
2268.0,31.217174010680004
2269.0,31.21810371630552
2270.0,31.21903441667153
2271.0,31.21996611730539
2272.0,31.22089882370987
2273.0,31.221832517889393
2274.0,31.22276721317586
2275.0,31.223702899415777
2276.0,31.22463957428848
2277.0,31.22557723547594
2278.0,31.22651588066193
2279.0,31.227455507531943
2280.0,31.2283961137744
2281.0,31.22933770485168
2282.0,31.230280262903314
2283.0,31.23122380116276
2284.0,31.232168309553117
2285.0,31.233113785772495
2286.0,31.234060227520935
2287.0,31.235007632500498
2288.0,31.235955998415314
2289.0,31.236905322971907
2290.0,31.23785561159336
2291.0,31.238806846553548
2292.0,31.239759040988808
2293.0,31.240712177202738
2294.0,31.241666268309668
2295.0,31.242621304326423
2296.0,31.243577282973366
2297.0,31.24453420964361
2298.0,31.245492066715162
2299.0,31.246450859591835
2300.0,31.247410593653264
2301.0,31.248371258967055
2302.0,31.249332845628068
2303.0,31.25029536665435
2304.0,31.251258812138744
2305.0,31.252223187439867
2306.0,31.253188475054756
2307.0,31.25415468035196
2308.0,31.25512180867799
2309.0,31.25608985016743
2310.0,31.257058794983028
2311.0,31.25802865605769
2312.0,31.258999423552105
2313.0,31.259971102791102
2314.0,31.260943676389264
2315.0,31.261917149682056
2316.0,31.26289152798163
2317.0,31.263866801490504
2318.0,31.26484296797536
2319.0,31.26582002520516
2320.0,31.266797970950744
2321.0,31.267776802985534
2322.0,31.268756526596164
2323.0,31.269737124530334
2324.0,31.270718609584893
2325.0,31.271700972029805
2326.0,31.272684209648425
2327.0,31.273668320226676
2328.0,31.274653301552796
2329.0,31.275639158884808
2330.0,31.27662587507237
2331.0,31.277613462840037
2332.0,31.27860191251613
2333.0,31.279591221899274
2334.0,31.28058138879019
2335.0,31.281572410992013
2336.0,31.282564293733945
2337.0,31.283557027386586
2338.0,31.284550602347004
2339.0,31.28554503125677
2340.0,31.286540311911843
2341.0,31.287536427321335
2342.0,31.28853338270934
2343.0,31.28953118327734
2344.0,31.290529819453937
2345.0,31.291529289063263
2346.0,31.29252958993178
2347.0,31.293530719888214
2348.0,31.294532676763595
2349.0,31.295535465734943
2350.0,31.296539077280862
2351.0,31.297543509238068
2352.0,31.298548759446913
2353.0,31.29955482574831
2354.0,31.300561705986
2355.0,31.30156940531385
2356.0,31.30257791425951
2357.0,31.3035872306737
2358.0,31.304597352408386
2359.0,31.305608277318314
2360.0,31.306620010537454
2361.0,31.307632542634906
2362.0,31.308645864206643
2363.0,31.309659987652687
2364.0,31.310674910819586
2365.0,31.311690617062936
2366.0,31.312707118752535
2367.0,31.313724399272047
2368.0,31.31474247097156
2369.0,31.315761331709076
2370.0,31.316780964911246
2371.0,31.317801375687257
2372.0,31.31882256912489
2373.0,31.319844535891555
2374.0,31.320867273875294
2375.0,31.321890788151478
2376.0,31.32291506223188
2377.0,31.32394010837789
2378.0,31.324965917298265
2379.0,31.325992486891053
2380.0,31.32701981505596
2381.0,31.328047906846685
2382.0,31.329076753004742
2383.0,31.33010634429768
2384.0,31.331136692917827
2385.0,31.332167796758682
2386.0,31.333199639473392
2387.0,31.334232233225084
2388.0,31.335265568804505
2389.0,31.336299644131497
2390.0,31.33733446422452
2391.0,31.338370012808078
2392.0,31.33940630199647
2393.0,31.34044332262126
2394.0,31.3414810796859
2395.0,31.342519556970792
2396.0,31.343558766551872
2397.0,31.34459869929257
2398.0,31.345639353132974
2399.0,31.346680726013524
2400.0,31.347722822916825
2401.0,31.348765634738577
2402.0,31.34980915942692
2403.0,31.350853394932173
2404.0,31.351898346221347
2405.0,31.352944004222692
2406.0,31.353990366892987
2407.0,31.35503743219125
2408.0,31.356085198078723
2409.0,31.357133669504012
2410.0,31.358182837435887
2411.0,31.359232699841947
2412.0,31.36028326165966
2413.0,31.36133450691994
2414.0,31.36238644752719
2415.0,31.36343908144017
2416.0,31.3644923927307
2417.0,31.36554639327515
2418.0,31.36660107410564
2419.0,31.367656433207653
2420.0,31.368712468568745
2421.0,31.36976918509435
2422.0,31.37082657384815
2423.0,31.371884632824962
2424.0,31.372943360020855
2425.0,31.37400276032616
2426.0,31.37506282483804
2427.0,31.37612355155887
2428.0,31.377184945368953
2429.0,31.378246997388644
2430.0,31.379309705626643
2431.0,31.38037306809503
2432.0,31.38143708966016
2433.0,31.382501754626112
2434.0,31.38356708155243
2435.0,31.384633047917927
2436.0,31.38569966542214
2437.0,31.386766925248345
2438.0,31.387834825423056
2439.0,31.388903363975594
2440.0,31.389972545743916
2441.0,31.391042361943015
2442.0,31.392112817403994
2443.0,31.393183896567088
2444.0,31.394255611058497
2445.0,31.3953279521242
2446.0,31.39640092458213
2447.0,31.39747451969326
2448.0,31.39854873550663
2449.0,31.39962357007301
2450.0,31.40069902819632
2451.0,31.40177510116931
2452.0,31.402851787049457
2453.0,31.403929083896067
2454.0,31.405006996499264
2455.0,31.40608552290613
2456.0,31.407164647731598
2457.0,31.408244382483446
2458.0,31.40932471850966
2459.0,31.410405653882727
2460.0,31.4114871933722
2461.0,31.412569328348887
2462.0,31.413652056891905
2463.0,31.414735383760604
2464.0,31.415819300349575
2465.0,31.416903804743775
2466.0,31.417988901692887
2467.0,31.419074582614584
2468.0,31.420160845600066
2469.0,31.421247688744334
2470.0,31.422335116783433
2471.0,31.423423121165257
2472.0,31.42451170661871
2473.0,31.42560086460768
2474.0,31.426690593237552
2475.0,31.4277808906153
2476.0,31.428871761456712
2477.0,31.429963197256768
2478.0,31.43105520272417
2479.0,31.43214776936854
2480.0,31.433240895308288
2481.0,31.434334578663492
2482.0,31.435428824130256
2483.0,31.436523629817337
2484.0,31.437618980709228
2485.0,31.43871488806616
2486.0,31.439811343451026
2487.0,31.440908351543612
2488.0,31.442005903921952
2489.0,31.44310399872371
2490.0,31.44420264061922
2491.0,31.445301821209252
2492.0,31.446401538637748
2493.0,31.44750179756517
2494.0,31.44860258961508
2495.0,31.449703912937853
2496.0,31.450805772184673
2497.0,31.451908159001412
2498.0,31.45301107803232
2499.0,31.45411452093903
2500.0,31.455218485882504
2501.0,31.456322977497656
2502.0,31.45742798746773
2503.0,31.458533513961708
2504.0,31.459639561603673
2505.0,31.460746122100335
2506.0,31.46185319362619
2507.0,31.462960780796273
2508.0,31.46406888177367
2509.0,31.4651774818659
2510.0,31.46628659854144
2511.0,31.46739621069987
2512.0,31.468506329369298
2513.0,31.469616946315828
2514.0,31.470728066133276
2515.0,31.471839680602216
2516.0,31.47295178791868
2517.0,31.47406439266637
2518.0,31.475177486648917
2519.0,31.476291074444106
2520.0,31.477405147870048
2521.0,31.478519705133003
2522.0,31.47963475080144
2523.0,31.480750276715746
2524.0,31.481866287438105
2525.0,31.482982774823828
2526.0,31.48409973708984
2527.0,31.485217178788872
2528.0,31.486335091798928
2529.0,31.487453480666098
2530.0,31.48857233728208
2531.0,31.489691666188495
2532.0,31.49081145929058
2533.0,31.491931714821824
2534.0,31.49305243731237
2535.0,31.494173618691534
2536.0,31.495295263484678
2537.0,31.496417363634706
2538.0,31.497539917384564
2539.0,31.498662929249875
2540.0,31.499786391196196
2541.0,31.50091030773357
2542.0,31.50203467709784
2543.0,31.503159485024668
2544.0,31.504284742276734
2545.0,31.505410447095635
2546.0,31.506536591490505
2547.0,31.50766317372246
2548.0,31.50879019828116
2549.0,31.50991766341709
2550.0,31.51104556116767
2551.0,31.51217388980266
2552.0,31.513302647594596
2553.0,31.514431845218247
2554.0,31.515561462334126
2555.0,31.51669150961569
2556.0,31.517821985329082
2557.0,31.51895288156163
2558.0,31.520084196597935
2559.0,31.521215934895174
2560.0,31.522348094726482
2561.0,31.52348066820913
2562.0,31.524613653635804
2563.0,31.525747055451426
2564.0,31.526880865794435
2565.0,31.52801508910322
2566.0,31.529149717530007
2567.0,31.530284755508085
2568.0,31.531420195203676
2569.0,31.532556041044153
2570.0,31.53369228521023
2571.0,31.534828932123087
2572.0,31.535965973977866
2573.0,31.537103409090662
2574.0,31.538241241874147
2575.0,31.539379470634046
2576.0,31.54051808759323
2577.0,31.541657097156154
2578.0,31.542796491559432
2579.0,31.54393626913206
2580.0,31.545076440334853
2581.0,31.54621698529094
2582.0,31.54735791446009
2583.0,31.548499226164942
2584.0,31.54964091268411
2585.0,31.55078297839957
2586.0,31.551925415603986
2587.0,31.553068228673606
2588.0,31.554211409915332
2589.0,31.555354957678368
2590.0,31.556498882346347
2591.0,31.557643164210862
2592.0,31.558787819659184
2593.0,31.55993282901786
2594.0,31.561078208649267
2595.0,31.56222394490352
2596.0,31.563370036144306
2597.0,31.564516486719413
2598.0,31.56566328900542
2599.0,31.566810447344295
2600.0,31.567957960093835
2601.0,31.56910581965174
2602.0,31.57025402439327
2603.0,31.571402584602865
2604.0,31.572551480788583
2605.0,31.573700729175506
2606.0,31.57485031030498
2607.0,31.576000240378864
2608.0,31.577150499969534
2609.0,31.578301105254535
2610.0,31.579452042760018
2611.0,31.580603310879177
2612.0,31.581754919829113
2613.0,31.582906850264436
2614.0,31.584059112401643
2615.0,31.5852117046281
2616.0,31.586364625335275
2617.0,31.587517861143276
2618.0,31.588671428119284
2619.0,31.589825312892568
2620.0,31.590979519748124
2621.0,31.592134041219815
2622.0,31.593288875724397
2623.0,31.594444033395998
2624.0,31.595599500922052
2625.0,31.59675527672544
2626.0,31.5979113650747
2627.0,31.599067764383424
2628.0,31.600224467231925
2629.0,31.601381477881162
2630.0,31.602538794750135
2631.0,31.60369640461989
2632.0,31.604854323388466
2633.0,31.606012537845288
2634.0,31.607171052237604
2635.0,31.608329864994452
2636.0,31.609488968750824
2637.0,31.61064836195397
2638.0,31.611808048840896
2639.0,31.612968027848524
2640.0,31.61412829741664
2641.0,31.615288850213105
2642.0,31.616449684695112
2643.0,31.617610810850984
2644.0,31.618772215594433
2645.0,31.619933897389572
2646.0,31.62109586045149
2647.0,31.622258103234326
2648.0,31.623420618451615
2649.0,31.624583410312418
2650.0,31.625746477275545
2651.0,31.626909812075098
2652.0,31.62807341891172
2653.0,31.6292372962506
2654.0,31.630401436846146
2655.0,31.63156583918056
2656.0,31.632730513149696
2657.0,31.63389544581255
2658.0,31.63506063565829
2659.0,31.636226092561024
2660.0,31.637391803612317
2661.0,31.638557767308892
2662.0,31.639723993501846
2663.0,31.640890469317746
2664.0,31.642057193256996
2665.0,31.643224169487773
2666.0,31.644391396500644
2667.0,31.64555887278972
2668.0,31.64672659119951
2669.0,31.647894555887095
2670.0,31.649062759711008
2671.0,31.650231212460014
2672.0,31.651399895725984
2673.0,31.652568824925943
2674.0,31.65373798730611
2675.0,31.654907387008567
2676.0,31.656077022545205
2677.0,31.65724688681849
2678.0,31.658416983963328
2679.0,31.65958730689523
2680.0,31.660757859743
2681.0,31.66192864102998
2682.0,31.663099649277633
2683.0,31.664270877427576
2684.0,31.6654423295993
2685.0,31.666614004322806
2686.0,31.667785894557937
2687.0,31.668958004417135
2688.0,31.670130332435377
2689.0,31.671302877149785
2690.0,31.672475631545147
2691.0,31.673648599725507
2692.0,31.674821774688276
2693.0,31.67599516053212
2694.0,31.677168755803095
2695.0,31.678342559049874
2696.0,31.67951656329644
2697.0,31.680690778153533
2698.0,31.68186518560743
2699.0,31.683039800782293
2700.0,31.68421461120471
2701.0,31.685389620953245
2702.0,31.68656482858986
2703.0,31.68774022718173
2704.0,31.68891582080115
2705.0,31.690091608015628
2706.0,31.691267587396062
2707.0,31.692443752033142
2708.0,31.693620105990373
2709.0,31.69479664784245
2710.0,31.69597337616787
2711.0,31.697150284084312
2712.0,31.698327375642975
2713.0,31.69950464942794
2714.0,31.700682098575072
2715.0,31.701859732575606
2716.0,31.70303753912352
2717.0,31.70421551682224
2718.0,31.70539367514351
2719.0,31.706572001812606
2720.0,31.707750500863533
2721.0,31.70892917089538
2722.0,31.710108010508144
2723.0,31.71128701289331
2724.0,31.71246618207625
2725.0,31.713645516662226
2726.0,31.714825009861638
2727.0,31.71600467108658
2728.0,31.717184488155954
2729.0,31.71836446508221
2730.0,31.719544595098693
2731.0,31.72072488759404
2732.0,31.72190533042538
2733.0,31.72308592759876
2734.0,31.724266677736484
2735.0,31.725447574102912
2736.0,31.726628626053213
2737.0,31.727809821497132
2738.0,31.728991164428518
2739.0,31.73017265347888
2740.0,31.7313542819435
2741.0,31.732536059144714
2742.0,31.733717973043756
2743.0,31.73490002762225
2744.0,31.736082216198028
2745.0,31.737264548069305
2746.0,31.73844701123673
2747.0,31.739629609673344
2748.0,31.740812342029955
2749.0,31.74199520695716
2750.0,31.743178203109878
2751.0,31.74436132384716
2752.0,31.745544573131156
2753.0,31.746727949620784
2754.0,31.747911451978624
2755.0,31.749095078866766
2756.0,31.750278823674726
2757.0,31.751462690353513
2758.0,31.75264668283936
2759.0,31.753830789263965
2760.0,31.755015008311485
2761.0,31.756199349180015
2762.0,31.75738380528221
2763.0,31.758568370048394
2764.0,31.759753047413756
2765.0,31.76093783606101
2766.0,31.76212273467322
2767.0,31.763307736704604
2768.0,31.76449285130957
2769.0,31.765678066718515
2770.0,31.766863386853544
2771.0,31.768048815624436
2772.0,31.769234341289142
2773.0,31.770419962557135
2774.0,31.77160568854671
2775.0,31.772791507545385
2776.0,31.773977428660395
2777.0,31.775163440198725
2778.0,31.776349546067685
2779.0,31.77753574497354
2780.0,31.778722035626068
2781.0,31.7799084167379
2782.0,31.78109488184755
2783.0,31.782281440021187
2784.0,31.7834680796337
2785.0,31.784654804575826
2786.0,31.7858416135684
2787.0,31.78702850533415
2788.0,31.788215478597056
2789.0,31.789402532083283
2790.0,31.790589659379016
2791.0,31.791776869500595
2792.0,31.792964150900872
2793.0,31.794151512584264
2794.0,31.79533894302193
2795.0,31.796526446085053
2796.0,31.797714020512338
2797.0,31.798901665044575
2798.0,31.80008937842307
2799.0,31.801277154286602
2800.0,31.802465001598154
2801.0,31.803652908894755
2802.0,31.804840885129693
2803.0,31.80602891885922
2804.0,31.80721701902371
2805.0,31.808405174198214
2806.0,31.809593388232173
2807.0,31.81078165988321
2808.0,31.811969987912725
2809.0,31.813158371082096
2810.0,31.81434680309151
2811.0,31.815535292839193
2812.0,31.81672383402521
2813.0,31.81791242036457
2814.0,31.819101060739847
2815.0,31.820289743820744
2816.0,31.82147847847701
2817.0,31.82266725339863
2818.0,31.82385607240837
2819.0,31.825044939318474
2820.0,31.82623384284502
2821.0,31.82742278680539
2822.0,31.82861176998668
2823.0,31.82980079117528
2824.0,31.830989849160403
2825.0,31.832178942733037
2826.0,31.83336807068576
2827.0,31.834557226811718
2828.0,31.835746419913697
2829.0,31.836935643783335
2830.0,31.838124897221707
2831.0,31.83931417404377
2832.0,31.840503483029067
2833.0,31.841692817992467
2834.0,31.842882172765457
2835.0,31.844071556110766
2836.0,31.845260956892538
2837.0,31.846450383861523
2838.0,31.84763982590011
2839.0,31.84882929174782
2840.0,31.85001877030576
2841.0,31.85120827030196
2842.0,31.852397780655693
2843.0,31.8535873100845
2844.0,31.85477684752435
2845.0,31.855966401682558
2846.0,31.857155961513286
2847.0,31.858345530784888
2848.0,31.859535113253422
2849.0,31.860724697898572
2850.0,31.861914293402542
2851.0,31.863103888761348
2852.0,31.864293492646063
2853.0,31.865483094072495
2854.0,31.866672696796357
2855.0,31.867862304560017
2856.0,31.869051906407257
2857.0,31.870241510980296
2858.0,31.87143110733921
2859.0,31.87262070411582
2860.0,31.873810290388846
2861.0,31.874999874779007
2862.0,31.87618945125614
2863.0,31.877379013807854
2864.0,31.878568571037498
2865.0,31.879758116932646
2866.0,31.88094764549555
2867.0,31.88213716531397
2868.0,31.883326670390904
2869.0,31.884516159593936
2870.0,31.8857056317921
2871.0,31.88689508101486
2872.0,31.8880845158229
2873.0,31.889273935082002
2874.0,31.89046332799269
2875.0,31.891652698272026
2876.0,31.892842044800265
2877.0,31.894031366458456
2878.0,31.895220662130395
2879.0,31.896409935516026
2880.0,31.89759917586838
2881.0,31.898788386893948
2882.0,31.899977572287767
2883.0,31.901166721329314
2884.0,31.902355842517238
2885.0,31.9035449299425
2886.0,31.904733982500773
2887.0,31.905922994304536
2888.0,31.90711197861689
2889.0,31.90830091997644
2890.0,31.909489822073265
2891.0,31.91067868381483
2892.0,31.911867504106638
2893.0,31.91305628185829
2894.0,31.91424502074362
2895.0,31.91543371014385
2896.0,31.916622358497204
2897.0,31.917810959954608
2898.0,31.918999508683612
2899.0,31.920188013106397
2900.0,31.92137646739154
2901.0,31.92256487045843
2902.0,31.923753225970163
2903.0,31.924941523373924
2904.0,31.926129766338292
2905.0,31.927317958517804
2906.0,31.928506089386453
2907.0,31.929694167327582
2908.0,31.93088218654689
2909.0,31.93207014598113
2910.0,31.93325804456711
2911.0,31.93444588124365
2912.0,31.935633654951527
2913.0,31.936821369333543
2914.0,31.93800901392985
2915.0,31.93919659708162
2916.0,31.94038411303862
2917.0,31.941571560747086
2918.0,31.942758939159525
2919.0,31.94394624722691
2920.0,31.945133488580886
2921.0,31.946320652819445
2922.0,31.947507748250487
2923.0,31.948694764488785
2924.0,31.949881709831907
2925.0,31.951068578572546
2926.0,31.952255374331465
2927.0,31.95344208675523
2928.0,31.954628719473025
2929.0,31.955815276099784
2930.0,31.957001750953197
2931.0,31.958188143003884
2932.0,31.95937445122655
2933.0,31.960560674596028
2934.0,31.961746816720268
2935.0,31.962932867312684
2936.0,31.964118834612957
2937.0,31.9653047129701
2938.0,31.966490501369588
2939.0,31.9676761987955
2940.0,31.96886180884611
2941.0,31.970047321283303
2942.0,31.971232744317653
2943.0,31.97241807232894
2944.0,31.97360330431063
2945.0,31.974788443853186
2946.0,31.97597348075761
2947.0,31.977158423211044
2948.0,31.978343265617653
2949.0,31.97952800697874
2950.0,31.980712646296702
2951.0,31.981897187154125
2952.0,31.98308161939903
2953.0,31.984265951189972
2954.0,31.985450176960526
2955.0,31.986634300285296
2956.0,31.98781831104462
2957.0,31.989002217379436
2958.0,31.990186013740264
2959.0,31.99136969914447
2960.0,31.99255327261281
2961.0,31.993736737710528
2962.0,31.994920084364356
2963.0,31.99610332068728
2964.0,31.997286445697
2965.0,31.998469449342338
2966.0,31.99965233972326
2967.0,32.00083511133336
2968.0,32.00201775867801
2969.0,32.00320029436678
2970.0,32.004382703860415
2971.0,32.005564995235176
2972.0,32.00674716300682
2973.0,32.00792920621674
2974.0,32.009111128412215
2975.0,32.01029292412338
2976.0,32.0114745878942
2977.0,32.012656132273285
2978.0,32.01383754280518
2979.0,32.0150188275326
2980.0,32.016199981007944
2981.0,32.01738100228491
2982.0,32.01856189041651
2983.0,32.01974264893777
2984.0,32.02092327242105
2985.0,32.02210375992464
2986.0,32.023284110508776
2987.0,32.024464327703306
2988.0,32.02564440609862
2989.0,32.02682434475819
2990.0,32.02800414720866
2991.0,32.0291838080531
2992.0,32.03036332636111
2993.0,32.03154270120439
2994.0,32.03272193610191
2995.0,32.03390102567625
2996.0,32.03507996900335
2997.0,32.03625876516019
2998.0,32.03743741766079
2999.0,32.03861592114568
3000.0,32.03979427469625
3001.0,32.04097248182282
3002.0,32.04215053717843
3003.0,32.04332843984992
3004.0,32.04450618892646
3005.0,32.045683787911614
3006.0,32.04686123147701
3007.0,32.04803851871582
3008.0,32.04921565312752
3009.0,32.050392629397436
3010.0,32.05156944662352
3011.0,32.05274610830109
3012.0,32.0539226047346
3013.0,32.05509894820862
3014.0,32.05627512464484
3015.0,32.05745114192764
3016.0,32.05862699477306
3017.0,32.05980268228958
3018.0,32.06097820796384
3019.0,32.06215356652485
3020.0,32.06332875708522
3021.0,32.06450378312833
3022.0,32.06567863939615
3023.0,32.0668533250062
3024.0,32.06802784343715
3025.0,32.069202189444546
3026.0,32.07037636215013
3027.0,32.071550365029104
3028.0,32.0727241928502
3029.0,32.073897849084666
3030.0,32.07507132416771
3031.0,32.07624462591694
3032.0,32.07741775345512
3033.0,32.07859069723819
3034.0,32.079763465071565
3035.0,32.08093605608282
3036.0,32.08210846507582
3037.0,32.08328069118765
3038.0,32.08445273355988
3039.0,32.08562459565165
3040.0,32.08679627228209
3041.0,32.087967766909586
3042.0,32.0891390743622
3043.0,32.090310193787815
3044.0,32.09148112863927
3045.0,32.09265187375864
3046.0,32.093822428297244
3047.0,32.09499279570547
3048.0,32.0961629708368
3049.0,32.09733295284796
3050.0,32.098502745185016
3051.0,32.09967234271503
3052.0,32.100841748880654
3053.0,32.102010958558154
3054.0,32.10317997091002
3055.0,32.10434878937754
3056.0,32.10551740884745
3057.0,32.10668583275743
3058.0,32.10785405600409
3059.0,32.10902207775791
3060.0,32.110189901452834
3061.0,32.111357521998194
3062.0,32.1125249428244
3063.0,32.11369215884921
3064.0,32.11485916925065
3065.0,32.11602597745713
3066.0,32.11719257839797
3067.0,32.11835897125587
3068.0,32.11952515945556
3069.0,32.12069114217465
3070.0,32.12185691012651
3071.0,32.12302247520096
3072.0,32.124187823887524
3073.0,32.12535296383723
3074.0,32.12651789423692
3075.0,32.127682610052794
3076.0,32.12884711048123
3077.0,32.13001139893481
3078.0,32.13117547039412
3079.0,32.13233932405948
3080.0,32.133502963339986
3081.0,32.13466638743208
3082.0,32.13582959133029
3083.0,32.136992574242555
3084.0,32.13815533957336
3085.0,32.13931788232985
3086.0,32.140480201722816
3087.0,32.14164230534357
3088.0,32.142804179831714
3089.0,32.14396583277576
