Time_s,Altitude_m,Mach,DynamicPressure_Pa,Velocity_ms,AirDensity_kgm3,AirTemperature_K
55.1739401565597,18226.2461653978,7.22945910272368,264945.474397716,2133.19285156588,0.11644645236446,216.65
57.6157550509874,18540.1919400909,7.21176458978648,250915.765803887,2127.97174055698,0.110822063749788,216.65
60.0575699454151,18819.6505578687,7.19526110873572,239001.016556016,2123.10206672617,0.106044463105946,216.65
62.1393822389184,19029.8443432186,7.18206943386448,230362.124480282,2119.20960587459,0.102587215744591,216.65
64.2211945324216,19213.5877230141,7.16963643383422,223009.209656192,2115.54100682572,0.0996574793579398,216.65
66.3030068259249,19370.388919774,7.15791771117573,216852.122800705,2112.08316924073,0.0972235874401047,216.65
68.3848191194281,19499.8411382118,7.14687127003868,211815.084417544,2108.82370142523,0.0952590690099469,216.65
70.2314640252369,19591.5159551842,7.13760314020444,208233.965644643,2106.08895902903,0.0938919033122798,216.65
72.0781089310457,19661.2318217434,7.12880545279929,205449.899090033,2103.49302984314,0.0928653657214556,216.65
73.9247538368545,19708.851192223,7.12045157833359,203435.317912534,2101.02805631747,0.0921706486657175,216.65
75.7713987426633,19734.2794346078,7.11251518101029,202169.79979785,2098.68626756167,0.0918018081204429,216.65
77.3910309313259,19738.2722416443,7.10587738873305,201665.611167992,2096.72765754192,0.0917440260729774,216.65
79.0106631199885,19725.1427635933,7.09952269939459,201722.286160811,2094.85258256354,0.0919341667302626,216.65
80.630295308651,19694.9046123971,7.0934329425667,202338.869548881,2093.05568108745,0.0923735748477467,216.65
82.2499274973136,19647.5954701727,7.08758956676673,203518.263621534,2091.33147913702,0.0930652686055709,216.65
83.7272910241969,19589.6062356957,7.08245824518679,205090.529087123,2089.81738266619,0.0939201822569955,216.65
85.2046545510802,19517.528878304,7.07750115426912,207144.568215004,2088.35469634901,0.0949937470193893,216.65
86.6820180779635,19431.4452923971,7.0727028003679,209690.982372098,2086.93884848323,0.096292021221306,216.65
88.1593816048468,19331.4550430395,7.06804707835139,212743.089035866,2085.56508693574,0.0978223204674038,216.65
89.8787271697028,19197.7343370125,7.0627860325076,216953.330737766,2084.0127127918,0.0999069244558558,216.65
91.5980727345589,19045.5555827693,7.05766754022342,221900.516200475,2082.5024018548,0.102333372325642,216.65
93.3174182994149,18875.1727323445,7.05266202935777,227620.009238075,2081.02542828799,0.105120074116101,216.65
95.036763864271,18686.8773822261,7.04773808935682,234152.54509008,2079.5725237951,0.10828810078386,216.65
96.9260780071886,18459.7068148774,7.04238156893561,242323.679276095,2077.99197801575,0.112237534164055,216.65
98.8153921501061,18211.8050591033,7.03703553598266,251601.5761434,2076.41452676837,0.116711925995409,216.65
100.704706293024,17943.7368686149,7.03164860755088,262063.399582093,2074.82500851267,0.121751247026365,216.65
102.594020435941,17656.1363672022,7.02616541484424,273794.430710609,2073.20708560595,0.127399943850251,216.65
104.647745609388,17322.179884453,7.02002612997292,288095.0219243,2071.39556991506,0.134288759967074,216.65
106.701470782835,16966.9991135807,7.01361946150147,304135.159269434,2069.50515748012,0.14202460785429,216.65
108.755195956281,16591.7366667917,7.00685509501738,322053.258872825,2067.50919927298,0.150682491527054,216.65
110.808921129728,16197.6626506452,6.99963532454138,341994.975473007,2065.37886523962,0.160343095623208,216.65
113.344579393798,15687.2615629258,6.98993635595854,369631.749515091,2062.51699547115,0.173781760183492,216.65
115.880237657868,15153.3001534345,6.97916805136406,400864.45797846,2059.339597265,0.189047791012697,216.65
118.415895921938,14599.1245339667,6.96709696771197,435959.053092668,2055.77778869932,0.206311462314522,216.65
120.951554186008,14028.4564601914,6.95347346403656,475145.697388022,2051.75790834026,0.225737943622753,216.65
122.472420886758,13679.9578014921,6.94444836738211,500685.514237756,2049.09487762186,0.23849039175594,216.65
123.993287587509,13327.9736353276,6.9347111717824,527778.016588229,2046.2217282268,0.252101777838504,216.65
125.51415428826,12973.5271443684,6.92420221641343,556426.334736056,2043.12085606583,0.26659350085244,216.65
127.03502098901,12617.6923538966,6.91286165361827,586614.301249751,2039.774601921,0.281979984568629,216.65
128.555887689761,12261.5942062514,6.90063006054986,618302.734579267,2036.1654319228,0.298266887780843,216.65
130.076754390511,11906.4157370848,6.88744907976918,651424.75092879,2032.27612657112,0.315448756904617,216.65
131.597621091262,11553.3832978471,6.87326282202519,685883.200744453,2028.09019465284,0.333507519938453,216.65
133.118487792012,11203.7593123089,6.85801869872905,721547.593173983,2023.59211887959,0.352410645845191,216.65
133.523475356165,11111.3982744116,6.85377415670921,731227.332123474,2022.33968400635,0.357580810056142,216.65
133.928462920318,11019.3960396451,6.84945252954362,740977.754399496,2021.06450365803,0.362806297130543,216.65
134.333450484471,10927.7756054906,6.83765542531684,749164.149633584,2019.76830455294,0.367285579127521,217.119458564311
134.738438048624,10836.5575688382,6.82389307245851,756923.336591563,2018.45345565053,0.371573225301783,217.712375802552
135.143425612777,10745.7599828402,6.81016601377982,764684.463940059,2017.12160548976,0.375879032291458,218.302560111539
135.548413176931,10655.3998968938,6.79647434893171,772444.516419132,2015.77248087744,0.380201885426752,218.88990067019
135.953400741084,10565.4945367413,6.78281899623395,780200.586502361,2014.40605167912,0.384540629721683,219.474285511182
136.358388305237,10476.0610413623,6.76920086571729,787949.725424909,2013.02229432176,0.388894082333177,220.055603231145
137.765894542753,10169.150883064,6.72217412155691,814784.793172338,2008.07820232114,0.404121230553071,222.050519260084
